trade_date,trade_type,reason,rank_final,buy_imp,T+,ts_code,name,buyout_price,today_open,today_close,sold_price,pct_chg,comp_chg,shares,value_open,value_close,port_cash
20200102,,,,,,,,,,,,,,,,,
20200103,buy,,77248.0,0.0,0.0,002850.SZ,科达利,44.9599739243807,44.9599739243807,45.32998696219035,,1.008229832126504,1.008229832126504,18.0,809.2795306388525,815.9397653194262,9190.720469361147
20200103,buy,,77789.0,0.0,0.0,600885.SH,宏发股份,34.38,34.38,34.470012706480304,,1.0026181706364252,1.0026181706364252,24.0,825.1200000000001,827.2803049555273,8365.600469361147
20200103,buy,,77794.0,0.0,0.0,300718.SZ,长盛轴承,20.300000000000004,20.300000000000004,20.39,,1.0044334975369456,1.0044334975369456,41.0,832.3000000000002,835.99,7533.3004693611465
20200103,buy,,79146.0,0.0,0.0,002860.SZ,星帅尔,22.55997375328084,22.55997375328084,23.69002624671916,,1.0500910375959094,1.0500910375959094,36.0,812.1590551181102,852.8409448818898,6721.141414243037
20200103,buy,,79560.0,0.0,0.0,000972.SZ,ST中基,3.4399877526025717,3.4399877526025717,3.5199938763012857,,1.0232576769025368,1.0232576769025368,242.0,832.4770361298224,851.8385180649111,5888.664378113214
20200103,buy,,79944.0,0.0,0.0,000953.SZ,*ST河化,4.320015337423313,4.320015337423313,4.379984662576687,,1.0138817389452008,1.0138817389452008,192.0,829.442944785276,840.9570552147239,5059.221433327938
20200103,buy,,80155.0,0.0,0.0,601108.SH,财通证券,11.190029325513198,11.190029325513198,11.500000000000002,,1.0277006132396878,1.0277006132396878,74.0,828.0621700879766,851.0000000000001,4231.159263239962
20200103,buy,,80260.5,0.0,0.0,600261.SH,阳光照明,4.729999457906435,4.729999457906435,4.7400010841871305,,1.0021145089697585,1.0021145089697585,176.0,832.4799045915325,834.240190816935,3398.679358648429
20200103,buy,,80349.5,0.0,0.0,000915.SZ,山大华特,26.479993728441517,26.479993728441517,26.640012543116963,,1.006043008027739,1.006043008027739,31.0,820.879805581687,825.8403888366258,2577.799553066742
20200103,buy,,80397.0,0.0,0.0,002012.SZ,凯恩股份,5.6900096246390754,5.6900096246390754,5.9399999999999995,,1.043934965290464,1.043934965290464,146.0,830.741405197305,867.2399999999999,1747.058147869437
20200103,buy,,80531.0,0.0,0.0,300625.SZ,三雄极光,16.360018903591683,16.360018903591683,16.41001890359168,,1.0030562311874236,1.0030562311874236,50.0,818.0009451795842,820.500945179584,929.0572026898529
20200103,buy,,80552.0,0.0,0.0,601808.SH,中海油服,18.959964881474978,18.959964881474978,19.3,,1.017934374913176,1.017934374913176,43.0,815.2784899034241,829.9,113.77871278642885
20200106,sell,> T+1,77248.0,0.0,1.0,002850.SZ,科达利,44.9599739243807,46.800000000000004,,46.800000000000004,1.0324291520100324,1.0409258706135838,18.0,842.4000000000001,,956.178712786429
20200106,sell,> T+1,77789.0,0.0,1.0,600885.SH,宏发股份,34.38,35.17001270648031,,35.17001270648031,1.020307506294258,1.022978845447362,24.0,844.0803049555274,,1800.2590177419563
20200106,sell,> T+1,77794.0,0.0,1.0,300718.SZ,长盛轴承,20.300000000000004,20.51,,20.51,1.005885237861697,1.0103448275862068,41.0,840.9100000000001,,2641.1690177419564
20200106,sell,> T+1,79146.0,0.0,1.0,002860.SZ,星帅尔,22.55997375328084,23.479986876640417,,23.479986876640417,0.991133848148107,1.0407807709982722,36.0,845.279527559055,,3486.4485453010116
