args,deri,fgain60,fgain60_o0,fgain60_o1,fgain60_o2,fgain60_o3,"fgain60_p(0, 0.18)","fgain60_p(0.18, 0.5)","fgain60_p(0.5, 0.82)","fgain60_p(0.82, 1)",fgain60_pearson,fgain60_trend100,fgain60_trend101,fgain60_trend20,fgain60_trend200,fgain60_trend201,fgain60_trend21,fgain60_trend2400,fgain60_trend2401,fgain60_trend50,fgain60_trend51,fgain60_trend600,fgain60_trend601,ibase,ts_code
{'freq': '2'},rsi,1.0427723154220168,1.005391654933845,0.9968626256593129,0.9974787289356811,0.998375476253036,0.997523046659276,1.0001091771914028,0.9980589643037033,1.0062714757391313,-0.010706562364844295,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,low,
{'freq': '20'},rsi,1.0427723154220168,0.9954858842266451,1.0107789005368855,0.9947069798982232,1.0453208747860556,1.0042132023380366,1.0008822775303647,0.994272672342278,1.0070321215372202,-0.05037518889927863,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,low,
{'freq': '240'},rsi,1.0427723154220168,1.0030651848825032,1.0173441809435175,1.0595372559288916,0.9020102374690406,1.0390462512179177,0.9843652793071227,0.9801237023733704,1.0214233160698083,-0.057154447009115796,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,low,
{'freq': '5'},rsi,1.0427723154220168,0.9982674754786339,0.9987871381794748,1.0088654931042742,0.9990005008544129,1.0018749547623038,1.0007801269858454,0.9969806369102898,1.0035878176143542,-0.029882175828227855,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,low,
{'freq': '60'},rsi,1.0427723154220168,0.9987659633606868,0.9986380551827098,1.0255944471243943,1.0023375022852659,1.01317857220864,0.9909071274609211,1.0001609293158744,1.012405353472291,-0.07416134703897805,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,low,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.0427723154220168,0.9981164159298201,,0.9981164159298201,,0.9981164159298201,0.9981164159298201,0.9981164159298201,0.9981164159298201,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.0427723154220168,1.0018528466588392,0.9713134363059541,0.9881872016042946,1.0040855662765582,0.9779994104987548,0.9822067737806066,1.0054214758723945,1.0240371892299842,-0.00036703760905984945,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.0427723154220168,1.000280016074969,0.9742916884762394,0.9988184943977666,0.9970834012147686,0.9778228306144652,0.9799841020690064,1.0047340057442624,1.0114292161259848,-0.0006832048019032434,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.0427723154220168,1.0018528466588392,0.9713134363059541,0.9881872016042946,1.0040855662765582,0.9779994104987548,0.9822067737806066,1.0054214758723945,1.0240371892299842,-0.00036703760905984945,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.0427723154220168,0.998967859135188,,0.998967859135188,,0.998967859135188,0.998967859135188,0.998967859135188,0.998967859135188,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.0427723154220168,0.997608769659752,0.9801080700326046,0.9809669964878749,1.0007223266142122,0.9976648697259798,0.9953835102324784,0.9995510740475014,1.004805940920254,-0.0007218485076025256,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.0427723154220168,1.000280016074969,0.9742916884762394,0.9988184943977666,0.9970834012147686,0.9778228306144652,0.9799841020690064,1.0047340057442624,1.0114292161259848,-0.0006832048019032434,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.0427723154220168,0.997608769659752,0.9801080700326046,0.9809669964878749,1.0007223266142122,0.9976648697259798,0.9953835102324784,0.9995510740475014,1.004805940920254,-0.0007218485076025256,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.0427723154220168,0.9987878406809232,,0.9987878406809232,,0.9987878406809232,0.9987878406809232,0.9987878406809232,0.9987878406809232,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cash_flows_fnc_act,
{'freq': '10'},mom,1.0427723154220168,0.997772657307591,0.9690728906862369,1.0034794110374146,0.9480962757319149,0.9971818542206015,0.9964202607010669,0.9964202607010669,0.9967787607376808,-0.003295940714122272,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '2'},mom,1.0427723154220168,0.998972205564387,0.9689159780693692,1.003942716529743,0.9409014203977552,0.9987962193954637,0.9986473299337173,0.9986473299337173,0.9987554750188369,-0.00117813553919007,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '20'},mom,1.0427723154220168,0.9893352499582007,0.9781996071695837,0.9905058075212971,0.9634489559807405,0.9883389549459245,0.986917984438001,0.986917984438001,0.9877281623980898,-0.006554656758784451,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '240'},mom,1.0427723154220168,1.0193225251774984,0.9728320545311241,0.9766068578613721,0.9848975821890715,0.9938370917148273,1.0035387428164744,1.0129499747369837,1.0062738726764426,0.0012294354732891558,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '5'},mom,1.0427723154220168,0.9989951001744348,0.9675106467975007,1.0009013991850593,0.9473834907944251,0.9986181557880037,0.9982834150322758,0.9982834150322758,0.9984863260992364,-4.46615787708968e-05,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '60'},mom,1.0427723154220168,1.0047091745018666,0.9876347342246881,1.0083559189191416,0.9982886396636281,1.0093800513267484,0.9994676361112718,1.0005789207937859,0.9944700994353953,-0.013758203414295666,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '10'},rocr,1.0427723154220168,0.9971024087057311,1.0117127035029978,0.9957427289823926,1.0123790568568134,0.9963962252987122,0.9964202607010669,0.9964202607010669,0.9975831862460206,0.00014305676267074575,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '2'},rocr,1.0427723154220168,0.9988098160121149,1.008286289381299,1.0095340867604645,1.050350873825441,0.9986741087796287,0.9986473299337173,0.9986473299337173,0.9988780181240828,-0.001947991403304727,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '20'},rocr,1.0427723154220168,0.9883151368264913,1.0155303547151895,0.9785588282031024,0.9883522248514836,0.9868000695828353,0.986917984438001,0.986917984438001,0.9893515214652437,0.010347308550415326,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '240'},rocr,1.0427723154220168,1.0085285173999519,1.0096556937149324,0.9776455912788973,0.9442784637283624,0.9896817175792322,1.0136335298362458,1.0039705172836157,1.0085044471931446,0.03329926391036648,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '5'},rocr,1.0427723154220168,0.9986161039901676,1.005198083009877,1.0031886820634954,1.0346452176988814,0.9982890603441642,0.9982834150322758,0.9982834150322758,0.9988188538250146,-0.0007360905225284706,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '60'},rocr,1.0427723154220168,1.0009932210854242,1.013664251323031,1.0476469268398219,0.9721562906633118,0.9994355313839173,0.997244157094591,0.9984616318514895,1.0101537073866653,0.029170152792673727,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '10'},rsi,1.0427723154220168,0.9939885079115279,1.0165403825530932,1.006186810754514,,0.994644753984256,1.00256095369208,0.9914445933799012,1.0050619674284635,0.020541317583176427,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '2'},rsi,1.0427723154220168,0.9971366098383624,1.018862088585965,0.9945582117854106,,0.9943898437790588,0.9937508052399256,0.9967378691190503,1.007658348078999,0.026397765633933454,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '20'},rsi,1.0427723154220168,0.9841132085815829,1.0141898971354697,1.0590282217195839,1.1273776216889397,0.980821641835598,0.9954509073221208,0.9788193861525946,0.9932963090894376,0.014159587141578113,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '240'},rsi,1.0427723154220168,0.9980537508695905,1.0002658425400488,1.0308717020649494,1.012830466247479,1.0528762525994373,1.003143491707588,0.9897773074243874,0.9881352686123868,-0.07048024934190354,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '5'},rsi,1.0427723154220168,0.9963837048148769,1.0170273766853302,0.9940403259659054,,0.9898810275327808,0.9927686932451977,1.0013279460619393,1.0055020636223204,0.023668319930277376,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
{'freq': '60'},rsi,1.0427723154220168,1.0045216385904434,1.0107730876309096,1.0114732330360678,1.0233165788589471,1.0114445684591522,1.0010186193504422,0.9967234471152674,0.9910627836398617,-0.0024212071857433147,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cash_flows_fnc_act,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.0427723154220168,0.9981164159298201,,0.9981164159298201,,0.9981164159298201,0.9981164159298201,0.9981164159298201,0.9981164159298201,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.0427723154220168,0.9967314251891685,0.9965750732979536,0.9665897919489319,1.0374248487405593,1.0008246945989618,1.0062066752261818,0.9870223620579196,0.988882203239401,0.02362104114081576,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.0427723154220168,0.9967335135436407,0.9956343713629484,0.962118006282659,1.037714712499634,0.9844544446335344,1.0023418624472524,0.9953976372222868,0.9868344747490931,0.025858655067590212,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.0427723154220168,0.9967314251891685,0.9965750732979536,0.9665897919489319,1.0374248487405593,1.0008246945989618,1.0062066752261818,0.9870223620579196,0.988882203239401,0.02362104114081576,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.0427723154220168,0.998967859135188,,0.998967859135188,,0.998967859135188,0.998967859135188,0.998967859135188,0.998967859135188,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.0427723154220168,0.9987564065821051,0.9871473804310416,0.9863215053321036,1.0131245239482047,1.0063801212246868,1.0006422918134066,0.9947125221815657,0.9826614068287678,0.014479102500125777,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.0427723154220168,0.9967335135436407,0.9956343713629484,0.962118006282659,1.037714712499634,0.9844544446335344,1.0023418624472524,0.9953976372222868,0.9868344747490931,0.025858655067590212,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.0427723154220168,0.9987564065821051,0.9871473804310416,0.9863215053321036,1.0131245239482047,1.0063801212246868,1.0006422918134066,0.9947125221815657,0.9826614068287678,0.014479102500125777,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.0427723154220168,0.9987878406809232,,0.9987878406809232,,0.9987878406809232,0.9987878406809232,0.9987878406809232,0.9987878406809232,,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,n_cashflow_act,
{'freq': '10'},mom,1.0427723154220168,0.9972315555531828,0.9846932231029113,0.9912311237619843,0.9804718024744594,0.995829699358492,0.9964679065684735,0.9964679065684735,0.9981687861896305,0.033505836364309205,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '2'},mom,1.0427723154220168,0.99884886191432,0.9845824714557428,0.998780050995125,0.9791717209175997,0.9986107302743582,0.9986488981158098,0.9986488981158098,0.9989422375507658,0.0109705165919658,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '20'},mom,1.0427723154220168,0.9882147347033365,0.9902886121135418,0.9775080082780921,0.9844314184437531,0.9862169989661362,0.9870761040152022,0.9870761040152022,0.9899734771439357,0.038206666403254465,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '240'},mom,1.0427723154220168,1.0072534980081222,1.0033602616020092,0.9712031080212192,1.0564787153454955,1.0214692114012376,1.010669165463367,0.9991159460397744,0.9896634047880435,-0.01568910043453833,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '5'},mom,1.0427723154220168,0.9987243766267879,0.9818757855427793,0.9937891961084385,0.9874808896100085,0.9980906732954999,0.9983015027339723,0.9983015027339723,0.9990298598525972,0.016862688564991745,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '60'},mom,1.0427723154220168,0.9978411394785636,0.9900780126029747,1.0054741936221911,1.0286711229744872,0.994219440334714,0.9973922623929979,0.996820690629492,1.0272125234125158,0.038263283253486095,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '10'},rocr,1.0427723154220168,0.9965579346773662,1.0163923877198306,1.0557151688242346,1.0471415480719894,0.9967725538081125,0.9964679065684735,0.9964679065684735,0.997230642953048,-0.013206917950737848,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '2'},rocr,1.0427723154220168,0.9986982912931075,1.017401800743572,1.0498776195038104,1.06451212587996,0.9987462584642913,0.9986488981158098,0.9986488981158098,0.9988068317415966,-0.006779802583269314,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '20'},rocr,1.0427723154220168,0.987098437988153,1.0106008160362596,1.039344575202846,1.067162128843509,0.9879141791382521,0.9870761040152022,0.9870761040152022,0.9882654023742613,-0.016963868663371635,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '240'},rocr,1.0427723154220168,0.999773311503032,1.0452673801332522,1.0390719224795666,1.0267156565347184,1.00583884629263,1.0113132128924585,0.9998311927679323,1.0009664328933419,0.016988714751496624,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '5'},rocr,1.0427723154220168,0.9983624428804818,1.0142189851872125,1.0516309298674063,1.0543367058025395,0.9984657167968254,0.9983015027339723,0.9983015027339723,0.9986558262605365,-0.009747407345749545,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '60'},rocr,1.0427723154220168,0.9973823496804096,1.0124431865381587,1.0313527358195305,1.068228102920717,1.0079243909860003,0.9980263763057764,0.9945471795042764,1.004462499094196,-0.01639238830552877,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '10'},rsi,1.0427723154220168,0.9956563272801008,1.0131887650193399,0.9936049158857061,,0.9968980083323861,1.005037932422438,0.9926393093366171,0.9969267364868963,-0.002196492190524511,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '2'},rsi,1.0427723154220168,0.9933528189741655,1.0272017045153168,0.9886575920048116,,0.9940449982707099,0.9940247257805896,0.9938643766388227,1.012997071595229,0.048410581664083636,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
{'freq': '20'},rsi,1.0427723154220168,0.990952344517742,1.0089315690163856,0.9862116378612656,1.064795162730816,0.9919287050779682,0.9820063106301194,0.9903326159246005,0.9914441860787466,0.02193412797661501,0.9612147248325471,1.0356399510467977,0.9868497940672195,0.9447627253350868,1.0508923911788959,1.0126936446554855,0.9122474111445367,1.0679020399243226,0.9734792194314704,1.0252593898987024,0.9285097976053124,1.0713388502877776,n_cashflow_act,
